Date,Year,Model,Revenue,Quantity Sold,Region,Country,Channel
27/04/2019,2019.0,BMW X5,30207.0,5.0,North America,Canada,Wholesale
27/04/2019,2019.0,BMW X1,51400.0,1.0,Europe,Spain,Wholesale
27/04/2019,2019.0,BMW Z4,88822.0,1.0,North America,Canada,Wholesale
27/04/2019,2019.0,BMW 1 Series,70682.0,1.0,Asia,Thailand,Dealership
28/04/2019,2019.0,BMW 5 Series,83168.0,3.0,North America,Canada,Wholesale
28/04/2019,2019.0,BMW M8,104873.0,5.0,South America,Peru,Wholesale
28/04/2019,2019.0,BMW M8,62669.0,4.0,South America,Brazil,Wholesale
29/04/2019,2019.0,BMW M2,80354.0,2.0,North America,United States,Dealership
30/04/2019,2019.0,BMW i3,82287.0,1.0,North America,United States,Wholesale
01/05/2019,2019.0,BMW 1 Series,53536.0,5.0,South America,Chile,Dealership
01/05/2019,2019.0,BMW M2,105998.0,2.0,Europe,Germany,Dealership
02/05/2019,2019.0,BMW i3,46938.0,5.0,Asia,Thailand,Wholesale
02/05/2019,2019.0,BMW iX,109944.0,2.0,South America,Argentina,Wholesale
03/05/2019,2019.0,BMW X7,117009.0,5.0,North America,Mexico,Wholesale
03/05/2019,2019.0,BMW X5,55724.0,4.0,Africa,Egypt,Wholesale
03/05/2019,2019.0,BMW X3,89379.0,5.0,Europe,Germany,Wholesale
03/05/2019,2019.0,BMW iX,40564.0,5.0,Asia,Thailand,Wholesale
04/05/2019,2019.0,BMW 7 Series,35456.0,1.0,Asia,China,Wholesale
04/05/2019,2019.0,BMW X1,98517.0,1.0,Europe,United Kingdom,Wholesale
05/05/2019,2019.0,BMW M3,94685.0,1.0,North America,Mexico,Wholesale
05/05/2019,2019.0,BMW X1,82018.0,5.0,South America,Peru,Dealership
05/05/2019,2019.0,BMW X5,82214.0,4.0,North America,Canada,Dealership
06/05/2019,2019.0,BMW M5,79954.0,2.0,South America,Colombia,Wholesale
08/05/2019,2019.0,BMW X4,89423.0,1.0,Asia,Thailand,Wholesale
08/05/2019,2019.0,BMW iX,91388.0,3.0,Africa,Egypt,Wholesale
08/05/2019,2019.0,BMW X3,72448.0,5.0,Africa,Kenya,Dealership
09/05/2019,2019.0,BMW 7 Series,32846.0,4.0,Asia,Thailand,Wholesale
09/05/2019,2019.0,BMW X3,100400.0,4.0,South America,Peru,Wholesale
09/05/2019,2019.0,BMW i3,92740.0,1.0,Africa,Nigeria,Dealership
09/05/2019,2019.0,BMW 3 Series,40711.0,1.0,Europe,Germany,Wholesale
09/05/2019,2019.0,BMW iX3,95036.0,3.0,Asia,Thailand,Dealership
09/05/2019,2019.0,BMW 8 Series,50563.0,3.0,South America,Chile,Wholesale
10/05/2019,2019.0,BMW i4,62800.0,1.0,Africa,Morocco,Wholesale
10/05/2019,2019.0,BMW 7 Series,75440.0,2.0,South America,Peru,Wholesale
11/05/2019,2019.0,BMW 4 Series,88527.0,1.0,North America,United States,Dealership
11/05/2019,2019.0,BMW M5,76546.0,1.0,Asia,Thailand,Wholesale
11/05/2019,2019.0,BMW iX,94547.0,4.0,Europe,France,Wholesale
11/05/2019,2019.0,BMW X7,38712.0,1.0,Asia,Japan,Wholesale
11/05/2019,2019.0,BMW iX,106169.0,1.0,South America,Brazil,Wholesale
12/05/2019,2019.0,BMW M4,53321.0,1.0,North America,Mexico,Wholesale
12/05/2019,2019.0,BMW 6 Series,103746.0,2.0,Europe,France,Wholesale
13/05/2019,2019.0,BMW i3,43806.0,4.0,Asia,South Korea,Wholesale
13/05/2019,2019.0,BMW i4,114683.0,5.0,North America,United States,Wholesale
13/05/2019,2019.0,BMW i4,80117.0,5.0,North America,Mexico,Wholesale
13/05/2019,2019.0,BMW 1 Series,92415.0,5.0,Europe,United Kingdom,Wholesale
14/05/2019,2019.0,BMW i3,36732.0,5.0,North America,Canada,Dealership
15/05/2019,2019.0,BMW X3,46972.0,4.0,Africa,Nigeria,Wholesale
16/05/2019,2019.0,BMW M8,93571.0,1.0,South America,Colombia,Dealership
16/05/2019,2019.0,BMW X5,78555.0,5.0,Asia,South Korea,Dealership
16/05/2019,2019.0,BMW X5,109712.0,1.0,South America,Chile,Dealership
16/05/2019,2019.0,BMW iX,68210.0,5.0,Africa,Nigeria,Wholesale
16/05/2019,2019.0,BMW i8,72124.0,2.0,Europe,United Kingdom,Wholesale
16/05/2019,2019.0,BMW X1,46956.0,1.0,Europe,United Kingdom,Wholesale
17/05/2019,2019.0,BMW X2,119686.0,4.0,South America,Chile,Wholesale
17/05/2019,2019.0,BMW M2,30318.0,2.0,North America,Canada,Wholesale
18/05/2019,2019.0,BMW 6 Series,96611.0,2.0,South America,Argentina,Wholesale
18/05/2019,2019.0,BMW iX3,60172.0,4.0,North America,United States,Wholesale
18/05/2019,2019.0,BMW 3 Series,107313.0,2.0,North America,Mexico,Dealership
19/05/2019,2019.0,BMW Z4,111795.0,1.0,Africa,Egypt,Wholesale
19/05/2019,2019.0,BMW i3,80764.0,3.0,Asia,South Korea,Dealership
20/05/2019,2019.0,BMW 5 Series,47401.0,3.0,Asia,South Korea,Wholesale
20/05/2019,2019.0,BMW M5,73034.0,5.0,South America,Peru,Wholesale
21/05/2019,2019.0,BMW 4 Series,116257.0,5.0,South America,Brazil,Wholesale
21/05/2019,2019.0,BMW M5,58082.0,1.0,Asia,Japan,Wholesale
23/05/2019,2019.0,BMW i8,62021.0,4.0,Asia,South Korea,Wholesale
23/05/2019,2019.0,BMW X1,48540.0,1.0,Asia,Japan,Wholesale
23/05/2019,2019.0,BMW X2,31705.0,5.0,Asia,Japan,Wholesale
24/05/2019,2019.0,BMW i8,107492.0,2.0,North America,United States,Wholesale
25/05/2019,2019.0,BMW i8,63785.0,1.0,North America,Mexico,Dealership
25/05/2019,2019.0,BMW 1 Series,96153.0,1.0,Africa,Nigeria,Wholesale
26/05/2019,2019.0,BMW X3,58604.0,4.0,Europe,Italy,Dealership
27/05/2019,2019.0,BMW X1,75588.0,5.0,Europe,United Kingdom,Dealership
27/05/2019,2019.0,BMW i3,46838.0,1.0,Africa,Morocco,Wholesale
27/05/2019,2019.0,BMW i4,46439.0,2.0,Europe,Italy,Dealership
28/05/2019,2019.0,BMW 7 Series,116840.0,2.0,South America,Peru,Wholesale
28/05/2019,2019.0,BMW 7 Series,45316.0,3.0,Africa,Kenya,Wholesale
28/05/2019,2019.0,BMW M4,107700.0,5.0,Europe,Germany,Wholesale
29/05/2019,2019.0,BMW i4,68738.0,2.0,South America,Argentina,Wholesale
29/05/2019,2019.0,BMW i3,68941.0,4.0,Africa,Nigeria,Wholesale
29/05/2019,2019.0,BMW M2,90766.0,5.0,South America,Argentina,Wholesale
29/05/2019,2019.0,BMW 1 Series,47674.0,2.0,South America,Chile,Wholesale
29/05/2019,2019.0,BMW X6,36861.0,1.0,Europe,Germany,Wholesale
30/05/2019,2019.0,BMW X5,92137.0,5.0,Europe,Spain,Wholesale
30/05/2019,2019.0,BMW X4,117057.0,2.0,South America,Chile,Wholesale
30/05/2019,2019.0,BMW 1 Series,53031.0,1.0,North America,Mexico,Wholesale
31/05/2019,2019.0,BMW X5,117610.0,3.0,North America,Canada,Wholesale
31/05/2019,2019.0,BMW 8 Series,114576.0,5.0,North America,Mexico,Wholesale
01/06/2019,2019.0,BMW X3,92484.0,5.0,Europe,France,Wholesale
02/06/2019,2019.0,BMW M5,88151.0,2.0,Europe,United Kingdom,Wholesale
02/06/2019,2019.0,BMW 8 Series,41117.0,3.0,Asia,South Korea,Wholesale
02/06/2019,2019.0,BMW X7,48989.0,4.0,South America,Peru,Wholesale
03/06/2019,2019.0,BMW X4,98737.0,2.0,Europe,Germany,Wholesale
03/06/2019,2019.0,BMW i8,102321.0,2.0,Europe,Spain,Wholesale
04/06/2019,2019.0,BMW i8,58090.0,4.0,South America,Colombia,Wholesale
04/06/2019,2019.0,BMW 4 Series,108671.0,4.0,South America,Argentina,Wholesale
05/06/2019,2019.0,BMW iX3,102372.0,4.0,Asia,China,Dealership
05/06/2019,2019.0,BMW 6 Series,35618.0,4.0,Asia,Thailand,Wholesale
05/06/2019,2019.0,BMW M3,31595.0,4.0,Europe,Germany,Dealership
05/06/2019,2019.0,BMW M8,40000.0,1.0,South America,Brazil,Wholesale
07/06/2019,2019.0,BMW 5 Series,103768.0,1.0,Africa,South Africa,Wholesale
07/06/2019,2019.0,BMW X3,102076.0,4.0,Africa,Kenya,Dealership
07/06/2019,2019.0,BMW X6,77031.0,3.0,South America,Colombia,Wholesale
08/06/2019,2019.0,BMW M2,118366.0,3.0,South America,Colombia,Wholesale
08/06/2019,2019.0,BMW 2 Series,38250.0,4.0,North America,Canada,Wholesale
08/06/2019,2019.0,BMW iX,75311.0,1.0,South America,Peru,Dealership
09/06/2019,2019.0,BMW iX3,33667.0,3.0,Europe,United Kingdom,Wholesale
09/06/2019,2019.0,BMW X4,109351.0,1.0,Asia,Thailand,Dealership
09/06/2019,2019.0,BMW X5,35289.0,2.0,Europe,Germany,Dealership
10/06/2019,2019.0,BMW iX3,114116.0,1.0,Africa,Morocco,Wholesale
10/06/2019,2019.0,BMW X4,40300.0,4.0,Asia,Thailand,Dealership
10/06/2019,2019.0,BMW 4 Series,85485.0,5.0,Europe,Germany,Dealership
10/06/2019,2019.0,BMW 4 Series,83866.0,4.0,North America,Mexico,Wholesale
11/06/2019,2019.0,BMW M2,80700.0,2.0,Asia,Japan,Wholesale
11/06/2019,2019.0,BMW Z4,105593.0,1.0,South America,Peru,Wholesale
11/06/2019,2019.0,BMW Z4,98237.0,3.0,Africa,Nigeria,Wholesale
11/06/2019,2019.0,BMW M8,46877.0,4.0,Asia,Japan,Wholesale
11/06/2019,2019.0,BMW 3 Series,67729.0,3.0,North America,Mexico,Wholesale
11/06/2019,2019.0,BMW 3 Series,115312.0,1.0,Africa,South Africa,Dealership
11/06/2019,2019.0,BMW i4,62205.0,2.0,South America,Brazil,Wholesale
12/06/2019,2019.0,BMW X5,112299.0,4.0,South America,Chile,Dealership
13/06/2019,2019.0,BMW X4,71709.0,3.0,Africa,Nigeria,Wholesale
14/06/2019,2019.0,BMW 3 Series,49046.0,4.0,North America,Mexico,Dealership
14/06/2019,2019.0,BMW 4 Series,33532.0,4.0,Europe,Germany,Wholesale
14/06/2019,2019.0,BMW X4,74776.0,3.0,North America,Mexico,Dealership
15/06/2019,2019.0,BMW 8 Series,77743.0,2.0,South America,Brazil,Wholesale
15/06/2019,2019.0,BMW 1 Series,45646.0,4.0,Europe,France,Wholesale
16/06/2019,2019.0,BMW M3,111298.0,2.0,South America,Brazil,Wholesale
17/06/2019,2019.0,BMW X5,76898.0,2.0,Africa,South Africa,Wholesale
17/06/2019,2019.0,BMW i3,33468.0,1.0,Europe,Italy,Wholesale
17/06/2019,2019.0,BMW M3,117236.0,3.0,North America,United States,Wholesale
18/06/2019,2019.0,BMW 7 Series,38834.0,1.0,Asia,South Korea,Wholesale
18/06/2019,2019.0,BMW X1,97035.0,5.0,Asia,Thailand,Wholesale
18/06/2019,2019.0,BMW 1 Series,104627.0,1.0,Asia,South Korea,Dealership
18/06/2019,2019.0,BMW 2 Series,71280.0,4.0,Africa,Egypt,Dealership
19/06/2019,2019.0,BMW 2 Series,109396.0,4.0,South America,Argentina,Wholesale
19/06/2019,2019.0,BMW iX3,57841.0,4.0,Africa,Kenya,Dealership
20/06/2019,2019.0,BMW 5 Series,71121.0,5.0,North America,Canada,Dealership
20/06/2019,2019.0,BMW iX,53462.0,2.0,Africa,Egypt,Dealership
21/06/2019,2019.0,BMW i4,69606.0,4.0,Africa,Nigeria,Wholesale
21/06/2019,2019.0,BMW X3,98273.0,1.0,Africa,Egypt,Dealership
21/06/2019,2019.0,BMW M4,74055.0,2.0,Asia,India,Dealership
21/06/2019,2019.0,BMW 2 Series,42054.0,1.0,Europe,United Kingdom,Dealership
21/06/2019,2019.0,BMW 6 Series,59865.0,1.0,Europe,Spain,Wholesale
21/06/2019,2019.0,BMW M4,53382.0,4.0,North America,Mexico,Dealership
22/06/2019,2019.0,BMW i3,33816.0,1.0,Africa,Kenya,Wholesale
22/06/2019,2019.0,BMW X3,43052.0,5.0,Asia,China,Wholesale
23/06/2019,2019.0,BMW 7 Series,93815.0,2.0,North America,Canada,Wholesale
24/06/2019,2019.0,BMW 3 Series,114482.0,4.0,Asia,Japan,Dealership
24/06/2019,2019.0,BMW M5,39530.0,4.0,South America,Brazil,Wholesale
25/06/2019,2019.0,BMW M3,110641.0,1.0,North America,Mexico,Wholesale
25/06/2019,2019.0,BMW iX,108731.0,1.0,North America,Mexico,Wholesale
26/06/2019,2019.0,BMW 3 Series,115176.0,3.0,North America,Canada,Wholesale
26/06/2019,2019.0,BMW M8,43598.0,3.0,Africa,Morocco,Wholesale
26/06/2019,2019.0,BMW 5 Series,69128.0,4.0,South America,Argentina,Dealership
26/06/2019,2019.0,BMW M2,98230.0,4.0,North America,Canada,Wholesale
26/06/2019,2019.0,BMW 3 Series,73452.0,1.0,South America,Colombia,Wholesale
26/06/2019,2019.0,BMW X1,80109.0,5.0,Africa,South Africa,Dealership
27/06/2019,2019.0,BMW M3,30372.0,5.0,Africa,South Africa,Wholesale
27/06/2019,2019.0,BMW Z4,91604.0,1.0,South America,Argentina,Dealership
27/06/2019,2019.0,BMW 3 Series,78266.0,3.0,Africa,Egypt,Wholesale
28/06/2019,2019.0,BMW 8 Series,74688.0,3.0,North America,Canada,Wholesale
28/06/2019,2019.0,BMW M8,57141.0,5.0,South America,Chile,Wholesale
28/06/2019,2019.0,BMW X5,31642.0,4.0,Africa,Morocco,Dealership
28/06/2019,2019.0,BMW iX,89347.0,1.0,Africa,Nigeria,Wholesale
29/06/2019,2019.0,BMW Z4,64139.0,4.0,North America,Canada,Wholesale
29/06/2019,2019.0,BMW i8,88694.0,3.0,Africa,Egypt,Dealership
29/06/2019,2019.0,BMW 8 Series,40002.0,5.0,Europe,Spain,Wholesale
30/06/2019,2019.0,BMW 1 Series,55030.0,4.0,Africa,Nigeria,Dealership
30/06/2019,2019.0,BMW iX,90635.0,3.0,South America,Peru,Wholesale
30/06/2019,2019.0,BMW 6 Series,47645.0,3.0,Africa,Kenya,Wholesale
01/07/2019,2019.0,BMW 6 Series,76335.0,3.0,Africa,Egypt,Wholesale
01/07/2019,2019.0,BMW X2,55180.0,4.0,Asia,India,Dealership
02/07/2019,2019.0,BMW M5,48226.0,2.0,Asia,India,Wholesale
03/07/2019,2019.0,BMW Z4,82262.0,5.0,Asia,South Korea,Dealership
03/07/2019,2019.0,BMW 7 Series,41369.0,3.0,North America,Mexico,Dealership
03/07/2019,2019.0,BMW iX,82685.0,4.0,Africa,Kenya,Dealership
03/07/2019,2019.0,BMW 2 Series,106848.0,1.0,Africa,Nigeria,Wholesale
04/07/2019,2019.0,BMW 2 Series,58194.0,5.0,Europe,United Kingdom,Wholesale
04/07/2019,2019.0,BMW 7 Series,57419.0,1.0,Europe,Spain,Wholesale
04/07/2019,2019.0,BMW iX3,114644.0,1.0,North America,Canada,Wholesale
05/07/2019,2019.0,BMW 8 Series,81069.0,4.0,Europe,United Kingdom,Wholesale
05/07/2019,2019.0,BMW i8,99734.0,2.0,South America,Peru,Dealership
05/07/2019,2019.0,BMW i3,114833.0,4.0,North America,United States,Wholesale
05/07/2019,2019.0,BMW 8 Series,110845.0,4.0,Asia,South Korea,Dealership
05/07/2019,2019.0,BMW 3 Series,34049.0,5.0,Asia,Japan,Wholesale
06/07/2019,2019.0,BMW X7,74867.0,4.0,Africa,Morocco,Wholesale
06/07/2019,2019.0,BMW X3,85911.0,5.0,Asia,India,Dealership
07/07/2019,2019.0,BMW 1 Series,66326.0,3.0,North America,Mexico,Wholesale
08/07/2019,2019.0,BMW X1,35351.0,5.0,Asia,Japan,Dealership
09/07/2019,2019.0,BMW i3,60110.0,4.0,Europe,Italy,Wholesale
10/07/2019,2019.0,BMW M8,102170.0,3.0,Africa,Morocco,Wholesale
10/07/2019,2019.0,BMW M4,83626.0,3.0,South America,Peru,Wholesale
10/07/2019,2019.0,BMW 1 Series,110352.0,2.0,North America,Mexico,Wholesale
10/07/2019,2019.0,BMW X7,100342.0,4.0,Europe,Spain,Dealership
11/07/2019,2019.0,BMW i4,47830.0,1.0,Asia,Thailand,Wholesale
11/07/2019,2019.0,BMW X1,31316.0,4.0,Europe,Spain,Wholesale
11/07/2019,2019.0,BMW 8 Series,36500.0,1.0,North America,United States,Wholesale
11/07/2019,2019.0,BMW 8 Series,36557.0,2.0,North America,Mexico,Wholesale
11/07/2019,2019.0,BMW X6,117943.0,4.0,Europe,Italy,Wholesale
12/07/2019,2019.0,BMW 6 Series,75640.0,2.0,Europe,Italy,Dealership
12/07/2019,2019.0,BMW X2,82693.0,1.0,Europe,Italy,Wholesale
13/07/2019,2019.0,BMW M5,47752.0,5.0,Africa,Kenya,Wholesale
13/07/2019,2019.0,BMW M3,69994.0,4.0,Europe,Germany,Dealership
13/07/2019,2019.0,BMW i8,48610.0,3.0,Africa,Nigeria,Wholesale
14/07/2019,2019.0,BMW 5 Series,65097.0,3.0,North America,Mexico,Dealership
15/07/2019,2019.0,BMW 7 Series,52972.0,2.0,South America,Brazil,Dealership
15/07/2019,2019.0,BMW Z4,100775.0,5.0,Africa,Kenya,Wholesale
16/07/2019,2019.0,BMW X6,57546.0,3.0,South America,Colombia,Wholesale
16/07/2019,2019.0,BMW i8,103524.0,3.0,North America,United States,Dealership
16/07/2019,2019.0,BMW 3 Series,41233.0,4.0,Asia,South Korea,Wholesale
17/07/2019,2019.0,BMW M5,75221.0,3.0,Asia,India,Dealership
17/07/2019,2019.0,BMW 6 Series,37585.0,1.0,Europe,United Kingdom,Wholesale
18/07/2019,2019.0,BMW 1 Series,38526.0,2.0,South America,Colombia,Wholesale
18/07/2019,2019.0,BMW X2,86714.0,3.0,Europe,Germany,Wholesale
18/07/2019,2019.0,BMW X6,90240.0,4.0,North America,Canada,Wholesale
20/07/2019,2019.0,BMW 3 Series,98951.0,1.0,Africa,Kenya,Wholesale
21/07/2019,2019.0,BMW 3 Series,50001.0,3.0,North America,United States,Wholesale
21/07/2019,2019.0,BMW M4,112119.0,2.0,Asia,Thailand,Wholesale
21/07/2019,2019.0,BMW M4,94108.0,2.0,North America,United States,Dealership
21/07/2019,2019.0,BMW 5 Series,53553.0,2.0,Asia,Japan,Dealership
23/07/2019,2019.0,BMW 6 Series,95322.0,3.0,Europe,France,Wholesale
23/07/2019,2019.0,BMW X2,114688.0,1.0,Asia,Japan,Wholesale
23/07/2019,2019.0,BMW 7 Series,108673.0,5.0,North America,United States,Wholesale
24/07/2019,2019.0,BMW iX,48064.0,2.0,South America,Argentina,Wholesale
24/07/2019,2019.0,BMW iX3,81299.0,1.0,Europe,Germany,Dealership
24/07/2019,2019.0,BMW i8,74767.0,4.0,Africa,Nigeria,Dealership
24/07/2019,2019.0,BMW 5 Series,63623.0,4.0,Europe,Spain,Dealership
25/07/2019,2019.0,BMW i4,65848.0,1.0,Africa,Kenya,Wholesale
25/07/2019,2019.0,BMW i3,52007.0,4.0,Europe,United Kingdom,Wholesale
25/07/2019,2019.0,BMW X7,58270.0,4.0,South America,Brazil,Wholesale
26/07/2019,2019.0,BMW 2 Series,51643.0,2.0,South America,Chile,Dealership
26/07/2019,2019.0,BMW X7,72580.0,3.0,North America,Canada,Wholesale
26/07/2019,2019.0,BMW X6,43065.0,3.0,North America,United States,Wholesale
26/07/2019,2019.0,BMW M4,101980.0,3.0,Africa,Morocco,Dealership
26/07/2019,2019.0,BMW 8 Series,99404.0,3.0,Europe,Italy,Wholesale
26/07/2019,2019.0,BMW M4,32700.0,1.0,North America,Mexico,Wholesale
27/07/2019,2019.0,BMW M8,100889.0,2.0,Africa,Nigeria,Dealership
27/07/2019,2019.0,BMW i4,77062.0,1.0,Europe,Spain,Wholesale
28/07/2019,2019.0,BMW 4 Series,52360.0,4.0,South America,Argentina,Wholesale
28/07/2019,2019.0,BMW i4,93008.0,2.0,Asia,Japan,Dealership
28/07/2019,2019.0,BMW M8,112341.0,5.0,North America,Mexico,Dealership
28/07/2019,2019.0,BMW iX3,108137.0,3.0,Asia,China,Wholesale
29/07/2019,2019.0,BMW X1,78384.0,4.0,Europe,United Kingdom,Dealership
29/07/2019,2019.0,BMW Z4,105019.0,3.0,South America,Colombia,Wholesale
30/07/2019,2019.0,BMW X4,98197.0,3.0,South America,Chile,Dealership
30/07/2019,2019.0,BMW iX,45921.0,3.0,South America,Chile,Wholesale
30/07/2019,2019.0,BMW 3 Series,117542.0,5.0,Asia,China,Dealership
31/07/2019,2019.0,BMW iX,39605.0,4.0,North America,Canada,Dealership
31/07/2019,2019.0,BMW i8,44975.0,3.0,Africa,Egypt,Wholesale
01/08/2019,2019.0,BMW i4,64819.0,3.0,Africa,Kenya,Wholesale
01/08/2019,2019.0,BMW 3 Series,57987.0,2.0,Africa,Egypt,Wholesale
01/08/2019,2019.0,BMW X4,61139.0,3.0,Europe,Spain,Wholesale
02/08/2019,2019.0,BMW X4,70067.0,2.0,South America,Argentina,Wholesale
02/08/2019,2019.0,BMW X4,92335.0,4.0,Europe,United Kingdom,Wholesale
03/08/2019,2019.0,BMW M8,83000.0,4.0,Asia,India,Wholesale
03/08/2019,2019.0,BMW i8,55734.0,4.0,South America,Chile,Wholesale
03/08/2019,2019.0,BMW X7,48206.0,2.0,North America,Canada,Dealership
04/08/2019,2019.0,BMW 4 Series,36971.0,5.0,South America,Colombia,Dealership
04/08/2019,2019.0,BMW i8,81265.0,5.0,South America,Brazil,Dealership
04/08/2019,2019.0,BMW 8 Series,49207.0,3.0,Asia,India,Dealership
04/08/2019,2019.0,BMW X6,42134.0,4.0,North America,Mexico,Wholesale
05/08/2019,2019.0,BMW 6 Series,94091.0,1.0,Europe,France,Wholesale
05/08/2019,2019.0,BMW 8 Series,79678.0,3.0,Africa,Kenya,Wholesale
05/08/2019,2019.0,BMW M4,75680.0,5.0,Europe,Italy,Dealership
05/08/2019,2019.0,BMW M4,119610.0,5.0,South America,Peru,Wholesale
05/08/2019,2019.0,BMW X2,51649.0,4.0,Africa,Kenya,Wholesale
06/08/2019,2019.0,BMW i4,97410.0,2.0,Europe,Spain,Wholesale
07/08/2019,2019.0,BMW M8,30357.0,3.0,Europe,Italy,Wholesale
07/08/2019,2019.0,BMW iX,92678.0,2.0,Africa,South Africa,Wholesale
07/08/2019,2019.0,BMW M4,44450.0,5.0,Africa,Nigeria,Dealership
08/08/2019,2019.0,BMW i8,90690.0,4.0,Europe,United Kingdom,Wholesale
08/08/2019,2019.0,BMW 7 Series,82930.0,5.0,Africa,Nigeria,Dealership
08/08/2019,2019.0,BMW iX,117420.0,4.0,South America,Argentina,Dealership
09/08/2019,2019.0,BMW 3 Series,72789.0,1.0,Africa,Egypt,Dealership
09/08/2019,2019.0,BMW 1 Series,73739.0,2.0,South America,Argentina,Dealership
09/08/2019,2019.0,BMW 2 Series,48085.0,3.0,South America,Colombia,Dealership
10/08/2019,2019.0,BMW M2,49144.0,4.0,North America,United States,Wholesale
10/08/2019,2019.0,BMW 4 Series,89301.0,1.0,South America,Chile,Dealership
11/08/2019,2019.0,BMW 5 Series,102083.0,1.0,Africa,Kenya,Wholesale
11/08/2019,2019.0,BMW X4,115923.0,2.0,North America,Mexico,Dealership
11/08/2019,2019.0,BMW 7 Series,38947.0,4.0,South America,Colombia,Wholesale
11/08/2019,2019.0,BMW X3,48113.0,3.0,Asia,South Korea,Dealership
12/08/2019,2019.0,BMW X5,99859.0,3.0,South America,Colombia,Dealership
12/08/2019,2019.0,BMW Z4,77709.0,3.0,Africa,South Africa,Wholesale
13/08/2019,2019.0,BMW M2,108871.0,5.0,Europe,Spain,Wholesale
14/08/2019,2019.0,BMW iX3,38301.0,5.0,South America,Colombia,Wholesale
14/08/2019,2019.0,BMW M8,101493.0,4.0,North America,Mexico,Dealership
14/08/2019,2019.0,BMW M2,82633.0,3.0,North America,Canada,Dealership
14/08/2019,2019.0,BMW iX,53071.0,1.0,Africa,Nigeria,Wholesale
14/08/2019,2019.0,BMW iX3,57633.0,3.0,Africa,Nigeria,Wholesale
15/08/2019,2019.0,BMW 8 Series,39832.0,4.0,Europe,Germany,Wholesale
15/08/2019,2019.0,BMW M3,49329.0,3.0,North America,Canada,Wholesale
16/08/2019,2019.0,BMW X1,96500.0,2.0,Africa,Morocco,Dealership
16/08/2019,2019.0,BMW X7,117663.0,3.0,Asia,India,Dealership
17/08/2019,2019.0,BMW M2,104215.0,1.0,North America,United States,Dealership
18/08/2019,2019.0,BMW X7,79800.0,4.0,North America,Canada,Wholesale
18/08/2019,2019.0,BMW 3 Series,46067.0,4.0,Africa,Nigeria,Wholesale
19/08/2019,2019.0,BMW X6,56328.0,1.0,North America,Canada,Wholesale
19/08/2019,2019.0,BMW i8,91463.0,4.0,Asia,India,Dealership
19/08/2019,2019.0,BMW M8,62267.0,3.0,Europe,Germany,Wholesale
20/08/2019,2019.0,BMW Z4,40556.0,4.0,Europe,France,Dealership
20/08/2019,2019.0,BMW 3 Series,79662.0,3.0,Europe,Germany,Dealership
20/08/2019,2019.0,BMW Z4,54592.0,4.0,Europe,United Kingdom,Wholesale
21/08/2019,2019.0,BMW M2,90523.0,3.0,Africa,Kenya,Dealership
21/08/2019,2019.0,BMW i4,81929.0,3.0,South America,Chile,Wholesale
21/08/2019,2019.0,BMW 3 Series,81134.0,1.0,Europe,Spain,Dealership
22/08/2019,2019.0,BMW 3 Series,31420.0,1.0,Africa,Kenya,Wholesale
22/08/2019,2019.0,BMW X4,76129.0,5.0,Africa,South Africa,Wholesale
22/08/2019,2019.0,BMW 2 Series,117081.0,1.0,Africa,Morocco,Dealership
22/08/2019,2019.0,BMW i3,69266.0,3.0,South America,Chile,Dealership
22/08/2019,2019.0,BMW 4 Series,47341.0,3.0,South America,Chile,Wholesale
23/08/2019,2019.0,BMW i4,58854.0,4.0,Africa,Morocco,Wholesale
24/08/2019,2019.0,BMW X2,35156.0,4.0,South America,Argentina,Wholesale
24/08/2019,2019.0,BMW X1,109952.0,5.0,Africa,Kenya,Wholesale
25/08/2019,2019.0,BMW 5 Series,93829.0,3.0,North America,Canada,Dealership
26/08/2019,2019.0,BMW M4,35429.0,5.0,Asia,Japan,Wholesale
26/08/2019,2019.0,BMW X7,48837.0,3.0,Europe,France,Dealership
26/08/2019,2019.0,BMW M3,41503.0,1.0,Asia,Japan,Wholesale
26/08/2019,2019.0,BMW 3 Series,70730.0,4.0,South America,Brazil,Wholesale
27/08/2019,2019.0,BMW X2,105768.0,5.0,North America,Canada,Wholesale
27/08/2019,2019.0,BMW M3,33654.0,2.0,South America,Peru,Wholesale
27/08/2019,2019.0,BMW 3 Series,97719.0,3.0,Europe,France,Wholesale
27/08/2019,2019.0,BMW X3,115915.0,1.0,Africa,Nigeria,Wholesale
27/08/2019,2019.0,BMW Z4,118705.0,2.0,Africa,Egypt,Dealership
27/08/2019,2019.0,BMW i4,97983.0,1.0,Europe,Germany,Dealership
28/08/2019,2019.0,BMW M4,99105.0,1.0,South America,Brazil,Wholesale
29/08/2019,2019.0,BMW i3,106812.0,3.0,North America,Mexico,Wholesale
